INDEX_NAME,AS_OF_DATE,CUSIP,ISIN_NUMBER,DESCRIPTION,CASH_VALUE,TICKER,PAR_WTD_COUPON,CURRENT_COUPON,MATURITY_DATE,MATURITY_WAL,YRS_TO_WORST,RATING,ISO_CURRENCY,ISO_COUNTRY,ML_INDUSTRY_LVL_1,ML_INDUSTRY_LVL_2,ML_INDUSTRY_LVL_3,ML_INDUSTRY_LVL_4,MLINDLVL1_CODE,MLINDLVL2_CODE,MLINDLVL3_CODE,MLINDLVL4_CODE,MKT_INDEX_WGHT,PREVMEND_MKT_INDEX_WGHT,PAR_INDEX_WGHT,CASH,SEMI_MOD_DURATION,SEMI_MOD_DUR_TO_WORST,EFF_DUR,PREVMEND_EFF_DUR,MOD_DUR_TO_WORST,PREVMEND_MOD_DUR_TO_WORST,MODIFIED_DUR,MACAULAY_DUR,EFF_CONVEXITY,SEMI_CONVEXITY_TO_WORST,CONVEXITY_TO_WORST,SEMI_CONVEXITY,CONVEXITY,FACTOR,WAC,WAM,WALA,CPR,DESCRIPTION2,TYPE,SPREAD_DURATION,MUNI_STATE,KDR_TRSY_6_MOS,KDR_TRSY_2_YRS,KDR_TRSY_5_YRS,KDR_TRSY_10_YRS,KDR_TRSY_20_YRS,KDR_TRSY_30_YRS,KDR_TRSY_50_YRS,KDR_SWAP_6_MOS,KDR_SWAP_2_YRS,KDR_SWAP_5_YRS,KDR_SWAP_10_YRS,KDR_SWAP_20_YRS,KDR_SWAP_30_YRS,KDR_SWAP_50_YRS,PRINCIPAL_CASH,INTEREST_CASH,REDEMPTION_CASH,ANNOUNCE_DATE,GEO_REGION,MTY_TYPE,TRR_INDEX_VAL_LOC,TRR_1_DAY_LOC,TRR_1_WEEK_LOC,TRR_1_MONTH_LOC,TRR_3_MONTH_LOC,TRR_6_MONTH_LOC,TRR_12_MONTH_LOC,TRR_MTD_LOC,TRR_QTD_LOC,TRR_YTD_LOC,PRR_INDEX_VAL_LOC,PRR_MTD_LOC,EXCESS_RTN_1_DAY,EXCESS_RTN_1_WEEK,EXCESS_RTN_1_MONTH,EXCESS_RTN_3_MONTH,EXCESS_RTN_6_MONTH,EXCESS_RTN_12_MONTH,EXCESS_RTN_MTD,EXCESS_RTN_QTD,EXCESS_RTN_YTD,EXCESS_SWAP_RTN_MTD,PAYDOWN_RETURN_MTD,ASSET_SWAP,PREVMEND_ASSETSWP,ASSETSWP_1_DAY_CHGE,ASSETSWP_1_WK_CHGE,ASSETSWP_1_MTH_CHGE,ASSETSWP_3_MTH_CHGE,ASSETSWP_12_MTH_CHGE,ASSETSWP_MTD_CHGE,ASSETSWP_QTD_CHGE,ASSETSWP_YTD_CHGE,OAS,PREVMEND_OAS,OAS_1_DAY_CHANGE,OAS_1_WEEK_CHANGE,OAS_1_MO_CHANGE,OAS_3_MO_CHANGE,OAS_12_MO_CHANGE,OAS_MTD_CHANGE,OAS_QTD_CHANGE,OAS_YTD_CHANGE,EFFECTIVE_YIELD,PREVMEND_EFF_YIELD,SEMI_YLD_TO_WORST,YLD_TO_WORST,PREVMEND_YLD_TO_WORST,YLD_TO_MATURITY,BOND_EQUIV_YTM,YIELD_TO_NEXT_CALL,PREVMEND_PRICE,PRICE,ACCRUED_INTEREST,PREVMEND_ACCRUED_INTEREST,SPREAD_TO_WORST,SPRD_TO_WORST_1_DAY_CHG,SPRD_TO_WORST_1_WK_CHGE,SPRD_TO_WORST_1_MTH_CHGE,SPRD_TO_WORST_3_MTH_CHGE,SPRD_TO_WORST_12_MTH_CHGE,SPRD_TO_WORST_MTD_CHGE,SPRD_TO_WORST_QTD_CHGE,SPRD_TO_WORST_YTD_CHGE,LIBOROAS,MARKET_CONVENTION_PRICE,FACE_VALUE_LOC,FULL_MARKET_VALUE_LOC,FACE_VALUE_PREVMEND_LOC
H0A0,9/1/2023,131477AW,US131477AW17,Calumet Specialty Products Partners LP / Calumet Finance Corp,0,CLMT,9.75,9.75,7/15/2028,4.869,4.869,CCC1,USD,US,Corporate,Industrials,Energy,Oil Refining & Marketing,CORP,INDU,Enrg,OilR,0.02695,0.02696,0.02418,0,3.738,3.738,3.281,3.272,3.738,3.741,3.738,3.923,-0.008,0.178,0.178,0.178,0.178,1,,,,,ICE BofA US High Yield Index,SENR,3.09,,0.044,0.858,2.365,0.004,0,0,0,0.046,0.871,2.339,0.004,0,0,0,0,0,0,6/27/2023,Americas,Call:MakeW,102.65,-0.044,-0.005,0.517,,,,-0.044,2.65,,100.976,-0.07,0.106,-0.505,0.324,,,,0.106,2.448,,0.082,0,533,535,-2,19,1,,,-2,-46,,522,525,-3,19,4,,,-3,-46,,9.624,9.597,9.916,9.916,9.897,9.916,9.916,12.526,99.403,99.332,1.760417,1.733,555,-3,17,0,,,-3,-45,,548,99.332,325,328.5515,325
H0A0,9/1/2023,13323AAB,US13323AAB61,Camelot Finance SA,0,CCC,4.5,4.5,11/1/2026,3.167,3.167,BB3,USD,US,Corporate,Industrials,Services,Support-Services,CORP,INDU,Serv,Supp,0.05485,0.05456,0.05209,0,2.838,2.838,2.579,2.619,2.838,2.837,2.838,2.932,-0.096,0.099,0.099,0.099,0.099,1,,,,,ICE BofA US High Yield Index,SECR,2.424,,0.039,1.658,0.883,0,0,0,0,0.045,1.649,0.858,0,0,0,0,0,0,0,10/31/2019,Americas,Call:MakeW,109.339,0.53,-0.437,0.355,1.879,3.896,6.914,0.53,0.612,3.525,92.361,0.517,0.623,-0.843,0.043,2.325,1.873,6.373,0.623,0.117,2.001,0.594,0,194,216,-22,34,4,-66,-112,-22,11,-18,188,212,-24,36,5,-63,-120,-24,13,-16,6.481,6.687,6.622,6.622,6.802,6.622,6.622,99.99,93.532,94.023,1.5125,1.5,201,-22,34,3,-70,-114,-22,5,-22,209,94.023,700,668.749,700
H0A0,9/1/2023,13323NAA,US13323NAA00,Cornerstone Building Brands Inc,0,CNR,8.75,8.75,8/1/2028,4.914,4.914,B2,USD,US,Corporate,Industrials,Basic Industry,Building Materials,CORP,INDU,Basc,BldM,0.05832,0.05874,0.05283,0,3.874,3.874,3.183,3.132,3.874,3.884,3.874,4.048,-0.076,0.188,0.188,0.188,0.188,1,,,,,ICE BofA US High Yield Index,SECR,2.973,,0.032,1.05,2.091,0.007,0,0,0,0.033,1.073,2.044,0.007,0,0,0,0,0,0,7/25/2022,Americas,Call:MakeW,116.922,-0.715,0.853,2.521,7.226,8.537,19.573,-0.715,6.178,14.28,105.723,-0.739,-0.577,0.345,2.311,8.193,6.604,19.442,-0.577,5.958,12.994,-0.605,0,422,403,19,-7,-56,-185,-301,19,-134,-231,411,391,20,-9,-60,-212,-339,20,-161,-251,8.503,8.242,9.002,9.002,8.81,9.002,9.002,16.884,99.75,99.005,1.142361,1.118,464,14,-5,-52,-183,-294,14,-137,-214,436,99.005,710,711.0432,710
H0A0,9/1/2023,13782CAA,US13782CAA80,Cano Health Llc,0,CANHEA,6.25,6.25,10/1/2028,5.081,5.081,C,USD,US,Corporate,Industrials,Healthcare,Health Facilities,CORP,INDU,Hcar,HFac,0.0089,0.00901,0.02234,0,3.017,3.017,3.013,3.033,3.017,3.038,3.017,3.549,0.129,0.13,0.13,0.13,0.13,1,,,,,ICE BofA US High Yield Index,SENR,3.025,,0.064,0.216,2.686,0.047,0,0,0,0.065,0.223,2.675,0.047,0,0,0,0,0,0,9/30/2021,Americas,Call:MakeW,40.29,-1.319,36.218,-44.937,-44.902,-42.686,-57.324,-1.319,-43.615,-38.476,34.353,-1.366,-1.167,35.617,-45.071,-43.586,-44.464,-57.313,-1.167,-43.628,-39.59,-1.183,0,1666,1658,8,-194,661,663,1183,8,642,649,3084,3042,42,-1056,1796,1811,2590,42,1760,1745,35.254,34.786,35.254,35.254,34.786,35.254,35.254,99.99,34,33.5,2.621528,2.604,3090,41,-1064,1798,1812,2588,41,1760,1748,3108,33.5,300.25,108.4549,300.25
H0A0,9/1/2023,140944AA,US140944AA76,Capstone Borrower Inc.,0,CVT,8,8,6/15/2030,6.788,6.788,B1,USD,US,Corporate,Industrials,Technology & Electronics,Software/Services,CORP,INDU,Tech,SWar,0.03293,0.03291,0.02977,0,5.041,5.041,4.215,4.205,5.041,5.043,5.041,5.25,-0.079,0.323,0.323,0.323,0.323,1,,,,,ICE BofA US High Yield Index,SECR,3.855,,0.028,0.487,2.883,0.809,0,0,0,0.029,0.487,2.884,0.805,0,0,0,0,0,0,6/2/2023,Americas,Call:MakeW,101.819,0.022,0.133,0.069,1.878,,,0.022,0.96,,99.797,0,0.266,-0.406,0.066,3.451,,,0.266,1.169,,0.229,0,374,379,-5,13,5,-63,,-5,-15,,364,370,-6,13,7,-59,,-6,-13,,7.909,7.902,8.318,8.318,8.318,8.318,8.318,9.96,98.35,98.35,2,1.978,408,-7,9,0,-57,,-7,-22,,391,98.35,400,401.4,400
H0A0,9/1/2023,14180LAA,US14180LAA44,Cargo Aircraft Management Inc,0,ATSG,4.75,4.75,2/1/2028,4.419,4.419,BB2,USD,US,Corporate,Financial,Financial Services,Cons/Comm/Lease Financing,CORP,FNCL,FinS,CFin,0.04305,0.04316,0.04316,0,3.849,3.849,3.631,3.611,3.849,3.854,3.849,3.992,-0.012,0.176,0.176,0.176,0.176,1,,,,,ICE BofA US High Yield Index,SENR,3.479,,0.007,0.895,2.717,0,0,0,0,0.009,0.895,2.711,0,0,0,0,0,0,0,1/28/2020,Americas,Call:MakeW,105.598,-0.265,1.039,1.666,4.871,6.52,3.737,-0.265,3.712,2.819,88.673,-0.28,-0.093,0.471,1.518,6.157,4.668,3.898,-0.093,3.62,1.797,-0.12,0,296,293,3,-11,-31,-125,-8,3,-74,21,294,291,3,-13,-34,-140,-9,3,-82,18,7.363,7.282,7.424,7.424,7.349,7.424,7.424,99.99,90.34,90.086,0.409028,0.396,301,2,-10,-33,-135,-18,2,-79,8,320,90.086,580.005,524.8754,580.005
H0A0,9/1/2023,14308CAA,US14308CAA18,Fly Leasing Limited,0,FLY,7,7,10/15/2024,1.119,1.119,C,USD,IE,Corporate,Financial,Financial Services,Cons/Comm/Lease Financing,CORP,FNCL,FinS,CFin,0.01973,0.01977,0.01953,0,0.976,0.976,0.976,0.979,0.976,0.98,0.976,1.065,0.014,0.014,0.014,0.014,0.014,1,,,,,ICE BofA US High Yield Index,SENR,0.976,,0.547,0.428,0,0,0,0,0,0.547,0.428,0,0,0,0,0,0,0,0,8/6/2021,Europe,Call,105.065,-0.194,-1.098,-0.167,2.817,6.763,72.625,-0.194,0.525,19.944,90.119,-0.215,-0.225,-1.293,-0.629,2.002,4.507,70.377,-0.225,-0.271,17.649,-0.209,0,1176,1156,20,131,131,67,-1353,20,181,-341,1299,1275,24,150,153,82,-2407,24,211,-515,18.264,18.016,18.264,18.264,18.016,18.264,18.264,99.99,89.21,89.013,2.663889,2.644,1296,21,143,150,80,-2408,21,205,-516,1298,89.013,262.397,240.557,262.397
H0A0,9/1/2023,143658BJ,US143658BJ01,Carnival Corporation,0,CCL,9.875,9.875,8/1/2027,3.914,1.422,BB3,USD,US,Corporate,Industrials,Leisure,Recreation & Travel,CORP,INDU,RnR,Leis,0.07622,0.07617,0.06487,0,3.203,1.31,1.175,1.176,1.31,1.312,3.203,3.333,-0.421,0.024,0.024,0.129,0.129,1,,,,,ICE BofA US High Yield Index,SECR,1.096,,0.512,0.602,0.069,0,0,0,0,0.537,0.569,0.011,0,0,0,0,0,0,0,8/18/2020,Americas,Call:MakeW,137.077,0.057,0.376,1.836,4.747,9.162,15.996,0.057,3.085,18.626,104.669,0.031,0.038,0.109,1.392,4.364,6.803,13.982,0.038,2.34,16.155,0.046,0,23,27,-4,-18,-116,-260,-543,-4,-144,-643,25,30,-5,-19,-107,-270,-544,-5,-157,-684,4.751,4.751,5.593,5.593,5.624,8.131,8.131,7.483,105.702,105.735,0.850347,0.823,47,-6,-12,-100,-270,-584,-6,-151,-692,24,105.735,871.804,929.2128,871.804
H0A0,9/1/2023,143658BL,US143658BL56,Carnival Corporation,0,CCL,7.625,7.625,3/1/2026,2.497,1.497,B3,USD,US,Corporate,Industrials,Leisure,Recreation & Travel,CORP,INDU,RnR,Leis,0.11286,0.11234,0.10224,0,2.236,1.39,1.614,1.67,1.39,2.236,2.236,2.32,-0.209,0.026,0.026,0.063,0.063,1,,,,,ICE BofA US High Yield Index,SENR,1.53,,0.294,1.231,0.092,0,0,0,0,0.33,1.16,0.066,0,0,0,0,0,0,0,11/25/2020,Americas,Call:MakeW,117.42,0.448,0.912,2.5,7.425,15.705,29.399,0.448,3.474,32.502,94.709,0.427,0.468,0.588,2.087,7.448,13.562,28.537,0.468,2.771,30.812,0.456,0,230,260,-30,-14,-87,-314,-682,-30,-109,-825,229,259,-30,-31,-102,-326,-779,-30,-120,-975,7.041,7.309,7.537,7.537,7.761,7.57,7.57,11.199,99.696,100.122,0.021181,0,246,-58,-56,-119,-318,-760,-58,-136,-956,235,100.122,1374,1375.9617,1374
H0A0,9/1/2023,143658BN,US143658BN13,Carnival Corporation,0,CCL,5.75,5.75,3/1/2027,3.497,3.497,B3,USD,US,Corporate,Industrials,Leisure,Recreation & Travel,CORP,INDU,RnR,Leis,0.25943,0.25883,0.24953,0,3.089,3.089,3.024,3.025,3.089,3.091,3.089,3.207,0.081,0.115,0.115,0.115,0.115,1,,,,,ICE BofA US High Yield Index,SENR,2.99,,0.011,1.571,1.44,0,0,0,0,0.013,1.571,1.432,0,0,0,0,0,0,0,2/16/2021,Americas,Call:MakeW,108.771,0.221,0.911,3.039,11.254,18.923,31.469,0.221,3.432,37.202,92.698,0.204,0.343,0.443,2.781,12.023,17.045,31.288,0.343,3.07,35.973,0.313,0,312,322,-10,-11,-75,-296,-494,-10,-73,-621,304,315,-11,-14,-84,-341,-624,-11,-82,-814,7.581,7.649,7.637,7.637,7.701,7.637,7.637,7.772,94.111,94.303,0.015972,0,309,-11,-11,-80,-336,-618,-11,-79,-808,327,94.303,3353.357,3162.8641,3353.357
H0A0,9/1/2023,143658BQ,US143658BQ44,Carnival Corporation,0,CCL,4,4,8/1/2028,4.914,4.914,BB3,USD,US,Corporate,Industrials,Leisure,Recreation & Travel,CORP,INDU,RnR,Leis,0.17723,0.17719,0.179,0,4.324,4.324,4.273,4.273,4.324,4.326,4.324,4.465,0.198,0.22,0.22,0.22,0.22,1,,,,,ICE BofA US High Yield Index,SECR,4.277,,0.001,0.176,4.071,0.02,0,0,0,0.002,0.184,4.058,0.021,0,0,0,0,0,0,7/26/2021,Americas,Call:MakeW,98.393,0.011,0.574,1.146,3.37,8.894,12.244,0.011,1.689,12.935,89.688,-0.002,0.242,-0.062,1.114,5.065,7.176,12.982,0.242,1.851,12.118,0.218,0,226,230,-4,4,-18,-88,-163,-4,-28,-171,217,222,-5,3,-21,-100,-195,-5,-32,-204,6.526,6.524,6.537,6.537,6.535,6.537,6.537,6.662,89.481,89.479,0.344444,0.333,217,-6,2,-22,-100,-195,-6,-34,-204,242,89.479,2405.5,2160.7071,2405.5
H0A0,9/1/2023,143658BR,US143658BR27,Carnival Corporation,0,CCL,6,6,5/1/2029,5.664,5.664,B3,USD,US,Corporate,Industrials,Leisure,Recreation & Travel,CORP,INDU,RnR,Leis,0.1518,0.15138,0.14883,0,4.549,4.549,4.178,4.188,4.549,4.549,4.549,4.734,0.039,0.255,0.255,0.255,0.255,1,,,,,ICE BofA US High Yield Index,SENR,3.948,,0.016,0.376,3.353,0.429,0,0,0,0.018,0.374,3.357,0.432,0,0,0,0,0,0,11/2/2021,Americas,Call:MakeW,103.543,0.263,2.188,1.871,10.626,21.578,29.88,0.263,2.489,42.031,90.641,0.245,0.498,1.606,1.853,12.299,19.98,30.689,0.498,2.682,41.294,0.467,0,361,371,-10,-31,-31,-206,-331,-10,-42,-462,368,380,-12,-38,-36,-243,-433,-12,-47,-652,7.991,8.05,8.12,8.12,8.173,8.12,8.12,17.784,90.288,90.514,2.016667,2,382,-11,-33,-35,-232,-420,-11,-48,-640,394,90.514,2000,1850.6075,2000
H0A0,9/1/2023,143658BS,US143658BS00,Carnival Corporation,0,CCL,10.5,10.5,6/1/2030,6.75,3.75,B3,USD,US,Corporate,Industrials,Leisure,Recreation & Travel,CORP,INDU,RnR,Leis,0.0896,0.08951,0.07441,0,4.725,3.012,2.679,2.678,3.012,3.014,4.725,4.942,-0.365,0.116,0.116,0.294,0.294,1,,,,,ICE BofA US High Yield Index,SENR,2.331,,0.112,1.115,1.217,0.24,0,0,0,0.125,1.134,1.116,0.22,0,0,0,0,0,0,5/25/2022,Americas,Call:MakeW,120.139,0.089,1.117,1.996,8.793,15.433,30.619,0.089,2.124,39.807,104.478,0.062,0.199,0.687,1.747,9.618,13.342,30.572,0.199,1.784,38.206,0.17,0,337,343,-6,-24,-57,-282,-519,-6,-53,-631,327,334,-7,-24,-53,-278,-566,-7,-41,-751,7.551,7.553,8.408,8.408,8.43,9.165,9.165,9.159,106.513,106.581,2.654167,2.625,390,-7,-18,-46,-260,-519,-7,-37,-694,348,106.581,1000,1092.3476,1000
H0A0,9/1/2023,143658BW,US143658BW12,Carnival Corporation,0,CCL,7,7,8/15/2029,5.952,4.952,BB3,USD,US,Corporate,Industrials,Leisure,Recreation & Travel,CORP,INDU,RnR,Leis,0.04173,0.04179,0.03721,0,4.794,4.119,3.939,3.918,4.119,4.123,4.794,4.955,-0.113,0.206,0.206,0.281,0.281,1,,,,,ICE BofA US High Yield Index,SECR,3.615,,0.02,0.66,2.884,0.361,0,0,0,0.022,0.671,2.866,0.358,0,0,0,0,0,0,8/8/2023,Americas,Call:MakeW,99.848,-0.152,,,,,,-0.152,,,99.829,-0.171,0.056,,,,,,0.056,,,0.024,0,221,222,-1,-7,,,,-1,,,197,198,-1,-9,,,,-1,,,6.275,6.219,6.687,6.687,6.646,6.731,6.731,7.579,101.466,101.292,0.466667,0.447,233,-1,-7,,,,-1,,,224,101.292,500,508.7928,500
H0A0,9/1/2023,14366RAA,US14366RAA77,Carnival Holdings Bermuda Ltd.,0,CCL,10.375,10.375,5/1/2028,4.664,2.664,B2,USD,US,Corporate,Industrials,Leisure,Recreation & Travel,CORP,INDU,RnR,Leis,0.18716,0.18683,0.15106,0,3.593,2.253,2.077,2.096,2.253,2.255,3.593,3.738,-0.259,0.066,0.066,0.166,0.166,1,,,,,ICE BofA US High Yield Index,SENR,1.875,,0.197,1.188,0.707,0,0,0,0,0.215,1.184,0.596,0,0,0,0,0,0,0,10/25/2022,Americas,Call:MakeW,116.34,0.164,0.68,0.882,2.539,6.758,,0.164,1.169,12.856,107.481,0.138,0.221,0.323,0.528,2.742,4.649,,0.221,0.588,10.912,0.202,0,217,226,-9,-15,-19,-116,,-9,-16,-323,210,220,-10,-14,-14,-91,,-10,-4,-312,6.521,6.569,7.51,7.51,7.573,8.04,8.04,7.545,108.758,108.914,3.487153,3.458,279,-10,-27,-13,-106,,-10,-5,-273,226,108.914,2030,2281.7372,2030
H0A0,9/1/2023,143905AP,US143905AP21,Carriage Services Inc.,0,CSV,4.25,4.25,5/15/2029,5.702,5.702,B3,USD,US,Corporate,Industrials,Healthcare,Health Services,CORP,INDU,Hcar,Hlth,0.0288,0.02888,0.02977,0,4.826,4.826,4.616,4.599,4.826,4.832,4.826,4.999,0.136,0.278,0.278,0.278,0.278,1,,,,,ICE BofA US High Yield Index,SENR,4.461,,0.004,0.148,3.861,0.596,0,0,0,0.005,0.142,3.874,0.6,0,0,0,0,0,0,5/13/2021,Americas,Call:MakeW,96.913,-0.304,1.883,0.637,8.092,10.165,8.224,-0.304,1.328,12.694,87.014,-0.318,-0.033,1.267,0.689,10.025,8.593,9.37,-0.033,1.678,12.018,-0.066,0,279,278,1,-24,-7,-154,-88,1,-22,-145,283,282,1,-27,-9,-185,-104,1,-26,-176,7.131,7.057,7.174,7.174,7.107,7.174,7.174,29.812,86.78,86.5,1.263194,1.251,287,0,-26,-11,-181,-102,0,-28,-172,309,86.5,400,351.0545,400
H0A0,9/1/2023,144285AL,US144285AL72,Carpenter Technology Corporation,0,CRS,6.375,6.375,7/15/2028,4.869,4.869,BB3,USD,US,Corporate,Industrials,Basic Industry,Steel Producers/Products,CORP,INDU,Basc,Stee,0.03231,0.03232,0.02977,0,4.078,4.078,2.774,2.745,4.078,4.081,4.078,4.219,-0.412,0.202,0.202,0.202,0.202,1,,,,,ICE BofA US High Yield Index,SENR,2.406,,0.093,1.009,1.671,0.004,0,0,0,0.096,1.045,1.572,0.004,0,0,0,0,0,0,7/24/2020,Americas,Call:MakeW,112.442,-0.041,0.769,0.049,2.369,5.466,9.547,-0.041,0.707,7.028,92.946,-0.059,0.069,0.365,-0.22,2.97,3.258,8.695,0.069,0.305,5.143,0.045,0,193,193,0,-11,17,-72,-172,0,17,-101,182,183,-1,-12,20,-85,-184,-1,6,-117,6.197,6.15,6.951,6.951,6.937,6.951,6.951,99.99,97.701,97.642,0.832292,0.815,258,-4,-4,5,-79,-145,-4,-11,-91,206,97.642,400,393.8985,400
H0A0,9/1/2023,144285AM,US144285AM55,Carpenter Technology Corporation,0,CRS,7.625,7.625,3/15/2030,6.536,3.536,BB3,USD,US,Corporate,Industrials,Basic Industry,Steel Producers/Products,CORP,INDU,Basc,Stee,0.02569,0.02577,0.02232,0,4.912,2.952,3.259,3.185,2.952,2.958,4.912,5.095,-0.429,0.111,0.111,0.308,0.308,1,,,,,ICE BofA US High Yield Index,SENR,2.821,,0.088,0.884,1.876,0.418,0,0,0,0.098,0.898,1.808,0.399,0,0,0,0,0,0,3/16/2022,Americas,Call:MakeW,109.532,-0.308,0.536,-0.464,2.111,5.06,10.166,-0.308,1.005,5.627,98.444,-0.328,-0.155,0.108,-0.65,3.002,3.197,10.03,-0.155,0.806,4.191,-0.187,0,225,217,8,0,32,-78,-167,8,-14,-65,221,214,7,1,35,-71,-179,7,-10,-60,6.48,6.344,7.337,7.337,7.226,7.452,7.452,9.36,101.221,100.877,3.537153,3.516,280,7,1,32,-71,-177,7,-5,-66,246,100.877,300,313.2438,300
H0A0,9/1/2023,14445LAA,US14445LAA52,Carriage Purchaser Inc.,0,PSLOGI,7.875,7.875,10/15/2029,6.119,6.119,CCC1,USD,US,Corporate,Industrials,Transportation,Trucking & Delivery,CORP,INDU,Move,Truc,0.01919,0.01919,0.02232,0,4.28,4.28,4.263,4.264,4.28,4.283,4.28,4.582,0.241,0.242,0.242,0.242,0.242,1,,,,,ICE BofA US High Yield Index,SENR,4.291,,0.039,0.203,3.169,0.852,0,0,0,0.04,0.212,3.161,0.846,0,0,0,0,0,0,9/30/2021,Americas,Call:MakeW,90.955,0.028,-1.775,-3.815,6.078,6.705,6.8,0.028,1.518,13.07,75.584,0,0.284,-2.341,-3.773,7.719,5.236,7.503,0.284,1.839,12.297,0.248,0,842,847,-5,40,66,-77,30,-5,-7,-60,979,985,-6,58,105,-114,50,-6,-6,-105,14.101,14.099,14.101,14.101,14.099,14.101,14.101,40.927,75,75,2.996875,2.975,983,-6,57,104,-116,51,-6,-9,-105,1003,75,300,233.9906,300
H0A0,9/1/2023,14574XAF,US14574XAF15,Carrols Restaurant Group Inc.,0,TAST,5.875,5.875,7/1/2029,5.831,5.831,CCC2,USD,US,Corporate,Industrials,Retail,Restaurants,CORP,INDU,Retl,Rest,0.02141,0.02142,0.02232,0,4.679,4.679,4.526,4.522,4.679,4.682,4.679,4.89,0.143,0.268,0.268,0.268,0.268,1,,,,,ICE BofA US High Yield Index,SENR,4.409,,0.017,0.183,3.641,0.675,0,0,0,0.019,0.18,3.648,0.685,0,0,0,0,0,0,6/28/2021,Americas,Call:MakeW,101.864,-0.05,1.064,2.941,5.425,17.279,23.768,-0.05,5.704,28.557,87.152,-0.069,0.217,0.454,2.995,7.241,15.75,24.76,0.217,6.072,27.879,0.183,0,450,454,-4,-4,-43,-100,-228,-4,-85,-289,468,472,-4,-8,-56,-125,-320,-4,-110,-418,8.983,8.965,9.011,9.011,8.995,9.011,9.011,29.388,86.06,86,0.995486,0.979,472,-5,-9,-56,-123,-317,-5,-110,-416,493,86,300,260.9865,300
H0A0,9/1/2023,14575EAA,US14575EAA38,Cars.com Inc,0,CARS,6.375,6.375,11/1/2028,5.167,5.167,B2,USD,US,Corporate,Industrials,Media,Advertising,CORP,INDU,Medi,MedS,0.03105,0.03103,0.02977,0,4.179,4.179,3.638,3.633,4.179,4.181,4.179,4.35,-0.099,0.216,0.216,0.216,0.216,1,,,,,ICE BofA US High Yield Index,SENR,3.352,,0.017,0.582,2.933,0.091,0,0,0,0.019,0.589,2.914,0.091,0,0,0,0,0,0,10/30/2020,Americas,Call:MakeW,107.415,0.063,1.164,-1.321,0.989,4.603,10.317,0.063,1.611,8.823,89.859,0.044,0.247,0.669,-1.464,2.182,2.838,10.434,0.247,1.517,7.637,0.221,0,355,360,-5,-13,51,-37,-136,-5,-24,-105,361,367,-6,-16,57,-32,-141,-6,-23,-116,7.965,7.971,8.181,8.181,8.191,8.181,8.181,85.676,92.458,92.5,2.142708,2.125,384,-7,-12,38,-39,-129,-7,-28,-107,387,92.5,400,378.5708,400
H0A0,9/1/2023,146869AB,US146869AB81,Carvana Co,0,CVNA,5.625,5.625,10/1/2025,2.081,2.081,C,USD,US,Corporate,Industrials,Retail,Specialty Retail,CORP,INDU,Retl,Spec,0.03663,0.03662,0.03721,0,1.816,1.816,1.812,1.814,1.816,1.819,1.816,1.934,0.043,0.043,0.043,0.043,0.043,1,,,,,ICE BofA US High Yield Index,SENR,1.817,,0.009,1.745,0.059,0,0,0,0,0.009,1.742,0.058,0,0,0,0,0,0,0,10/2/2020,Americas,Call:MakeW,106.149,0.017,-0.508,-1.574,14.895,49.9,27.181,0.017,1.573,100.568,87.522,0,0.064,-0.844,-1.968,14.832,47.925,26.065,0.064,0.877,98.823,0.039,0,744,745,-1,47,116,-452,-371,-1,21,-1521,810,812,-2,54,138,-588,-529,-2,24,-2826,12.975,12.965,12.975,12.975,12.965,12.975,12.975,99.99,86.951,86.951,2.359375,2.344,810,-2,53,138,-590,-529,-2,22,1257,822,86.951,500,446.5503,500
H0A0,9/1/2023,146869AD,US146869AD48,Carvana Co,0,CVNA,5.875,5.875,10/1/2028,5.081,5.081,C,USD,US,Corporate,Industrials,Retail,Specialty Retail,CORP,INDU,Retl,Spec,0.03148,0.03147,0.04465,0,3.762,3.762,3.747,3.749,3.762,3.765,3.762,4.094,0.18,0.182,0.182,0.182,0.182,1,,,,,ICE BofA US High Yield Index,SENR,3.769,,0.029,0.128,3.527,0.063,0,0,0,0.031,0.138,3.511,0.062,0,0,0,0,0,0,10/2/2020,Americas,Call:MakeW,79.422,0.026,2.562,0.771,11.136,36.828,17.766,0.026,7.559,68.378,62.589,0,0.226,2.003,0.688,12.46,35.201,17.905,0.226,7.598,67.331,0.205,0,1017,1021,-4,-20,6,-112,7,-4,-66,-378,1328,1333,-5,-46,10,-219,-31,-5,-132,-1033,17.658,17.652,17.658,17.658,17.652,17.658,17.658,99.99,61.5,61.5,2.464236,2.448,1331,-5,-47,9,-222,-29,-5,-135,-1034,1353,61.5,600,383.7854,600
